1.0 2.220446049250314E-16 
0.0 1.0000000000000004 
0.0 1.0000000000000004 
1.0 2.220446049250314E-16 
0.7042004568327933 0.16181563856014458 
0.8812256592026028 0.061264251887371717 
0.7993419682597394 0.10594075110652042 
0.9063582894504612 0.04797152188665258 
0.8330497711011366 0.08728599067888271 
0.4616472002651565 0.32055959913656684 
0.34406495308151297 0.4134295268979034 
0.22629524636811535 0.524297368108413 
0.5686381934277986 0.24591936199666653 
0.5835934728969593 0.24005525033556357 
0.5493174877817413 0.2588409045188702 
0.039197558612467126 0.8020188601883537 
0.7850969526082067 0.11394353245022093 
0.8231433494997757 0.09276448558135243 
0.32423945117503833 0.43058727955391524 
0.028196858749612336 0.8334679681443072 
0.24432229564714003 0.507411987010869 
0.0011280181873374734 0.9664141369861686 
0.1484188148855439 0.6147635752510541 
0.43139536782066074 0.34342531666083936 
0.8601764542178023 0.07254328660557942 
0.6765063106141135 0.177500276426119 
0.04872228950173424 0.7811602757661572 
0.645863777483226 0.19849035400140572 
0.0036684425022353584 0.9394328627609747 
0.2683733905576975 0.4819595778883708 
0.7658624564653855 0.1248643306583896 
0.033070988442352234 0.8182654599773828 
0.7509138309886816 0.13344717959122276 
0.28953349963645436 0.46958905182635896 
0.1134821266008743 0.6631293190601366 
0.6649009100260015 0.18458579870008357 
0.18045831013630825 0.5751963565781898 
0.16824714740192565 0.5898210770490012 
0.21736836873868493 0.5337747230793294 
0.5124160798060047 0.2841678121981925 
0.18721949344848815 0.5673298506728727 
0.013808137114276949 0.8836071944316659 
0.052978666729025126 0.7712031547726853 
0.5003580775283044 0.2926402064603007 
0.5370406219684702 0.26717156450351265 
0.0095568153519624 0.9043260759108218 
0.4154614769578797 0.35544010935966225 
0.07357187231876644 0.7288236960851702 
0.0689408001903214 0.7374998563601608 
0.7331555834009493 0.1469143054586719 
0.6208830805322008 0.21355562593906208 
0.10558573500158125 0.6750607888339443 
0.4503485586253241 0.32892016091460247 
0.600616685684093 0.22500554548340634 
6.136285229398908E-4 0.9840332706416357 
0.9483821423765568 0.031313215842400315 
0.2899373922722476 0.461542273219363 
0.3981668672405513 0.3689954813268342 
0.6412740069389588 0.20534379617973347 
0.20713578577915528 0.5448797043558984 
0.12527259395556042 0.6463491222915198 
0.8630078149688135 0.07121119576470998 
0.9189985665429736 0.04135663256102714 
0.6022897356526484 0.22392704860306029 
0.19904039589539013 0.5546945790672587 
0.021024490707186372 0.8554365099679767 
0.4902922011810681 0.3001617572121224 
0.08203006217130757 0.7135933018985015 
0.09459976350669003 0.6924302563635445 
0.016357135114497892 0.8721172503567566 
0.6237712810152567 0.21027570280706595 
0.7309286540174864 0.14873790568427464 
0.9654647228409199 0.017419423831510315 
0.12694638618716625 0.6441816554535365 
0.00533557507102958 0.9269600271946375 
0.38494452776797194 0.37956117979149073 
0.06031130906220539 0.7544165632065306 
0.007673901697278163 0.9152339444441128 
0.9317398606343968 0.03475057856363285 
0.08792827524101493 0.703501204770034 
0.31700320840606194 0.43696964341987043 
0.3033936090725088 0.44918995958855007 
0.9545427060811844 0.022993409645699302 
0.4828467640484956 0.30514296033727767 
0.380773015997774 0.38293201453906645 
0.2538442245750813 0.4962084721245663 
0.1370750641395057 0.6297665841008889 
0.061434074549174 0.7521411805493007 
0.15737160879239148 0.6032991046084881 
0.31027935131601786 0.44297282594417575 
0.1370750641395057 0.6297665841008889 
0.3963691183968393 0.3704216090944693 
0.7579846178838618 0.1294141892749509 
0.3705388840527072 0.3912890129774346 
0.4828467640484956 0.30514296033727767 
0.9957867526512885 0.003082682094295044 
0.523421552418307 0.2765217105306143 
0.3538114928727544 0.40560409220110216 
0.3538114928727544 0.40560409220110216 
0.4237629790333715 0.3490292416035477 
